bcbbfc35-9241-4dbe-abe5-af418d0cadec	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	ai-services	AI 서비스	ai-services	2025-11-19 08:37:49.343+00	\N
e3eb4413-563d-40ac-8190-974a32933fe7	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	it-programming	IT/프로그래밍	it-programming	2025-11-19 15:56:58.557+00	\N
402928e1-d13b-450a-98b5-33756c6d21bd	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	it-programming	IT/프로그래밍	it-programming	2025-11-20 20:48:16.964+00	\N
928e5be9-0a52-4a56-a1f0-3abd74350e19	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	business	비즈니스	business	2025-11-21 06:13:33.103+00	\N
5b25b013-376e-44d4-a91b-598bbf9f8e47	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	cfe4dd3e-d19b-41c7-a4a5-b1020c43f462	IT/프로그래밍	it-programming	2025-11-23 00:49:06.734+00	\N
5756d938-a871-4691-902c-a06f376b8e26	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	31fd8cde-1dfe-4288-ac8d-49225d54fcb5	생활 서비스	life-service	2025-12-03 05:01:03.87+00	\N
ca8e95a0-3728-405a-8627-a7b0bec06172	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	1f1a75f6-3e04-4523-a8ab-811a19b25437	홈페이지 신규 제작	homepage-new-creation	2025-12-03 05:09:19.019+00	\N
79126e0a-0eb1-4e82-b6f6-92d5c9a38dba	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	4d75e4bb-1e51-4216-983b-93198acfa1f9	쇼핑몰 신규 제작	shopping-mall-new-creation	2025-12-03 05:13:44.513+00	\N
ac91a9ec-bbbe-4bae-8c3e-b2bd8d9c527e	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	9557aaf2-8251-41b5-ae40-6cf28e395fd1	이벤트	event	2025-12-03 05:31:24.967+00	\N
b33cdcad-38b1-4856-8975-b46385982997	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	31fd8cde-1dfe-4288-ac8d-49225d54fcb5	생활 서비스	life-service	2025-11-25 13:17:34.528+00	\N
bcf4f14d-61dd-412b-83fd-47541353f23f	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	742c34a7-ed3f-4e26-8216-f11f276019a0	문서/글쓰기	writing	2025-11-25 22:27:58.205+00	\N
6961640f-87d9-4867-bf98-64b3b372ec81	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	3e92cd75-d510-45ed-a5cd-bf13d35ddf96	디자인	design	2025-11-25 22:41:42.538+00	\N
04388c49-b602-4564-98fd-5a946897aaf2	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	74658064-3253-44cd-80ad-cf196d9f30dc	브랜드 디자인·가이드	brand-design-guide	2025-11-25 22:41:56.953+00	\N
bcabd771-5681-42b1-82c6-38b8816aacbd	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	6b2f2d03-80c6-411e-8649-9ceaa72f1f6b	로고 디자인	logo-design	2025-11-25 22:41:59.917+00	\N
a57f8527-6c4d-4b2c-8798-91cc13f0d612	9b42216d-56bd-4825-99e2-fff60147f35e	7aa8bdda-e2e7-4654-9568-75c86e3de8c7	그누보드	gnuboard	2025-11-25 22:44:18.05+00	\N
390f9378-51bd-4da6-8c94-829aa3b84c26	9b42216d-56bd-4825-99e2-fff60147f35e	bdf52812-1b1c-4dee-b9db-845936cf0a11	라이믹스	rhymix	2025-11-25 22:49:36.648+00	\N
e01f3170-9a71-4cd0-99e6-ee29945d56d5	9b42216d-56bd-4825-99e2-fff60147f35e	cfe4dd3e-d19b-41c7-a4a5-b1020c43f462	IT/프로그래밍	it-programming	2025-11-25 22:53:46.511+00	\N
1cade84c-0a6e-4443-9223-87da6df12c65	9b42216d-56bd-4825-99e2-fff60147f35e	3e92cd75-d510-45ed-a5cd-bf13d35ddf96	디자인	design	2025-11-25 22:53:52.564+00	\N
595c7118-33df-4fa3-8664-4dbe453bad08	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	dcb2e25b-369f-4b8c-a0b6-9c198184bdce	뷰티/패션	beauty-fashion	2025-12-03 09:09:13.432+00	\N
b90f113d-dbe6-4171-bd76-bd91c38a5fb3	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	056821a4-7fe9-4d5d-af75-05e9829bef3a	심부름	errands	2025-12-04 02:27:52.034+00	\N
21463eff-51f4-4759-a5ec-d90693c48ef2	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	056821a4-7fe9-4d5d-af75-05e9829bef3a	심부름	errands	2025-12-05 04:33:11.448+00	\N
a8d2223a-0927-4a53-92b1-97e53941d41e	f4caeba4-2dfe-41a5-8c68-7e37e9461e6f	dcb2e25b-369f-4b8c-a0b6-9c198184bdce	뷰티/패션	beauty-fashion	2025-12-06 02:48:27.185+00	\N
8c15c2b7-c80e-4812-8491-f0c13c6b275d	7f73b01b-4075-4f68-b150-dd9e7b8b2b99	dcb2e25b-369f-4b8c-a0b6-9c198184bdce	뷰티/패션	beauty-fashion	2025-12-08 02:26:04.296+00	\N
45113b4a-b384-4f3f-999a-093ce6efd9ed	9b42216d-56bd-4825-99e2-fff60147f35e	3e92cd75-d510-45ed-a5cd-bf13d35ddf96	디자인	design	2025-11-26 00:56:28.346+00	\N
a9a54e29-b04b-4ac3-8704-d116574cfdf1	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	31fd8cde-1dfe-4288-ac8d-49225d54fcb5	생활 서비스	life-service	2025-11-26 06:27:34.182+00	\N
fc6de078-821e-4213-be5e-ede18daf4c5a	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	627d61ca-ab27-4ad2-b30c-cb95c0b7bf3e	에어컨 세척	aircon-cleaning	2025-11-26 06:27:43.976+00	\N
55887873-2bde-4f32-964c-24f94d366da5	7f73b01b-4075-4f68-b150-dd9e7b8b2b99	91f7c542-37f9-47af-a09f-931f11a3b4a8	네일아트	nail-art	2025-12-08 02:26:26.406+00	\N
ef4f3454-d94d-4c0e-b25a-367b90faeb1b	f4caeba4-2dfe-41a5-8c68-7e37e9461e6f	cfe4dd3e-d19b-41c7-a4a5-b1020c43f462	IT/프로그래밍	it-programming	2025-12-08 04:59:12.495+00	\N
995c6ce3-114d-413b-b7e9-ee909c63a42b	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	07f8f095-c981-4d86-8c5b-3afda7947f30	사무실/상가 청소	office-cleaning	2025-11-26 15:03:00.317+00	\N
6eb774aa-54d8-4fc0-99b0-c73bad7670e6	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	ff325106-48ed-4b57-b75b-aa7684b249d2	AI 서비스	ai-services	2025-11-26 15:41:10.884+00	\N
93a0178a-d303-48a5-8512-5add6e87da38	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	cfe4dd3e-d19b-41c7-a4a5-b1020c43f462	IT/프로그래밍	it-programming	2025-11-27 02:31:32.751+00	\N
c0aed6b2-0076-4c95-82ce-1af2c5df9b55	ccf26cba-d1d5-4aae-b5d9-0fe85449f086	3e92cd75-d510-45ed-a5cd-bf13d35ddf96	디자인	design	2025-11-27 18:17:41.636+00	\N
